Company,Role,Job_Code,JD_Link,Raw_JD_Text_File,Raw_JD_Text_Snippet,CPI_Cutoff,CTC_BTech,Gross_Salary_BTech
N/A,N/A,9172,https://campus.placements.iitb.ac.in/applicant/job/9172,fetched_jds\NA_NA_9172.txt,"Job Details
Baring Private Equity Partners India is one of the oldest and most prestigious PE funds in the Indian subcontinent with US$ 1 bn+ in AUM. Having partnered with Indian entrepreneurs for 26 years, Baring India has an enviable track record of building outstanding businesses in the country. BPEP India has invested in 100+ companies across diverse verticals such as Technology, Banking, Financial Services, & Insurance (BFSI), Consumer, Manufacturing, and Pharma/Life sciences. Since 2017, t",N/A,N/A,N/A
N/A,N/A,9892,https://campus.placements.iitb.ac.in/applicant/job/9892,fetched_jds\NA_NA_9892.txt,"Job Details
What we want to accomplish and why we need you
Suki is creating a new category in the health-tech space: the digital assistant. Our product will be the voice user interface for healthcare. What does that mean? Currently, doctors use electronic medical-record systems to take notes on patient encounters. This is a digital version of the paper charts that you may have seen in your doctor’s office or on TV. These systems can be hard to navigate and time-consuming to manage. Doctors would",N/A,N/A,N/A
N/A,N/A,10105,https://campus.placements.iitb.ac.in/applicant/job/10105,fetched_jds\NA_NA_10105.txt,"Job Details
About the Role
If reliability and scalability defined the previous decade of tech evolution, intelligence and adaptation (aka
personalization) is going to define the coming decade. Systemic intelligence and data driven products are
going to be most important aspects for creating unparalleled customer experience.
The Data Science team at Flipkart is going forward with the mission of building systemic intelligence
across Flipkart product and ecosystem. Being the largest e-commerce mark",N/A,N/A,N/A
N/A,N/A,9953,https://campus.placements.iitb.ac.in/applicant/job/9953,fetched_jds\NA_NA_9953.txt,"Job Details
About the Role
Given the next set of internet users are going to be quite different from the ones on it currently, especially
given that they wouldn't have grown up with consumer internet and internet needs like search. For such
users, how do we craft up the right experience and reduce apprehensions towards online shopping? The
problems we are trying to solve are as complex as the stakes are high.
As a Design team, we work on products that empower our users to push the boundaries of ",N/A,N/A,N/A
N/A,N/A,9956,https://campus.placements.iitb.ac.in/applicant/job/9956,fetched_jds\NA_NA_9956.txt,"Job Details
About the Role
Flipkart is made of people who love being themselves and their independence of thoughts pave way for disruptive innovation on tech, biz and ops fronts. We are looking for engineers who are well rounded - quality conscious, product thinkers, and business cognizant and smart – not mere coders. Engineers get to significantly amplify their impact with the scale that Flipkart operates at. The same scale also demands the engineers to produce super-efficient solutions.
Flipst",N/A,N/A,N/A
N/A,N/A,9246,https://campus.placements.iitb.ac.in/applicant/job/9246,fetched_jds\NA_NA_9246.txt,"Job Details
About the Role:
The APM program is composed of an elite group of young technologists interested in pushing the
boundaries of commerce in India across a variety of spaces like payments, mobile, fulfillment and much
more. The program is a two year rotational program that will expose APMs to all portions of the company
and to the broad disciplines of business, marketing, product development, brand, and engineering.
APMs are given nearly irresponsible levels of responsibility at Flipkart",N/A,N/A,N/A
N/A,N/A,9759,https://campus.placements.iitb.ac.in/applicant/job/9759,fetched_jds\NA_NA_9759.txt,"Job Details
We are seeking 4 highly skilled Software Engineers and Web Developers to join our team at
 Fischer Jordan. As a SWE at Fischer Jordan you will work in a dynamic, client-first, solution-oriented
 environment. Our tech team is exposed to a large spectrum of real-world problems and expected to
 deliver world-class solutions on a timeline. We’re keen on using newer, faster technologies and
 facilitate an open engineering culture of learning and skill development.
 In this role, you will ",N/A,N/A,N/A
N/A,N/A,9769,https://campus.placements.iitb.ac.in/applicant/job/9769,fetched_jds\NA_NA_9769.txt,"Job Details
We are seeking 4 highly skilled Software Engineers and Web Developers to join our team at
 Fischer Jordan. As a SWE at Fischer Jordan you will work in a dynamic, client-first, solution-oriented
 environment. Our tech team is exposed to a large spectrum of real-world problems and expected to
 deliver world-class solutions on a timeline. We’re keen on using newer, faster technologies and
 facilitate an open engineering culture of learning and skill development.
 In this role, you will ",N/A,N/A,N/A
N/A,N/A,9772,https://campus.placements.iitb.ac.in/applicant/job/9772,fetched_jds\NA_NA_9772.txt,"Job Details
We are seeking 4 highly skilled Software Engineers and Web Developers to join our team at
 Fischer Jordan. As a SWE at Fischer Jordan you will work in a dynamic, client-first, solution-oriented
 environment. Our tech team is exposed to a large spectrum of real-world problems and expected to
 deliver world-class solutions on a timeline. We’re keen on using newer, faster technologies and
 facilitate an open engineering culture of learning and skill development.
 In this role, you will ",N/A,N/A,N/A
N/A,N/A,8960,https://campus.placements.iitb.ac.in/applicant/job/8960,fetched_jds\NA_NA_8960.txt,"Job Details
Associate Consultant
At
IQVIA, we look for the very best people, and then give them meaningful work to
do. We don’t simply     think about
careers, we think about contributions.
IQVIA™ is The Human Data Science Company™,
focused on using data and science to help healthcare clients find better
solutions for their patients. Formed through the merger of IMS Health and
Quintiles, IQVIA offers a broad range of solutions that harness advances in
healthcare information, technology, analytic",N/A,N/A,N/A
N/A,N/A,9987,https://campus.placements.iitb.ac.in/applicant/job/9987,fetched_jds\NA_NA_9987.txt,"Job Details
Your Role:
Conducting well-structured experiments and analyzing performance to gather useful insights, ensuring they meet key benchmarks
Breaking down complex projects into clear tasks and maintaining visibility for stakeholders throughout the process
Managing the full lifecycle of ML projects, from data collection and model training to deployment, monitoring, and improvements
Applying strong knowledge in ML, statistics, and deep learning to develop models using well-established meth",N/A,N/A,N/A
N/A,N/A,9021,https://campus.placements.iitb.ac.in/applicant/job/9021,fetched_jds\NA_NA_9021.txt,"Job Details
Your Role:
Owning features end-to-end, addressing issues and future development
Collaborating with cross-functional teams to ship new features
Understanding and implementing Product Requirement Documents (PRDs), hypothesis, and data assumptions behind feature requests
Operating and supporting software services in production based on on-call schedules
Qualifiers:
Hands-on coding expertise in any programming language, preferably Java / Javascript(Node.js)
Basic knowledge of SQL and NoS",N/A,N/A,N/A
N/A,N/A,9879,https://campus.placements.iitb.ac.in/applicant/job/9879,fetched_jds\NA_NA_9879.txt,"Job Details
As a Visual Designer at UST,
you’re the cornerstone for aesthetics and visual excellence for each engagement
that you are a part of. Apart from being a visual storyteller, you’re a
creative who can catch every single misalignment, enjoys playing around with
colour palettes, experiments with grids and concepts, passionate about
typography, illustrations and style guides, possess a good understanding of
visual principles and dare to visualise an experience in the abstract and
driving t",N/A,N/A,N/A
N/A,N/A,9880,https://campus.placements.iitb.ac.in/applicant/job/9880,fetched_jds\NA_NA_9880.txt,"Job Details
As a Design Strategist at UST, you will combine
     research from the domain, geography and the users as a primary driver for
     your design decisions. You will be expected to drive complex project
     scenarios along with your team. We expect you to be a strategic thinker
     with an ability to collaborate, create and articulate your thoughts and frameworks
     that pave way for experiences to be built upon.
A User Researcher at UST is a curious observer willing
     to deploy",N/A,N/A,N/A
N/A,N/A,9878,https://campus.placements.iitb.ac.in/applicant/job/9878,fetched_jds\NA_NA_9878.txt,"Job Details
A User Experience Designer at UST believes and showcases a
disruptive approach towards the practice and brings together empathy for users
and understanding of business. They must possess a guerrilla-like attitude to quick
visioning and lateral thinking combined with the ability to articulate design.
Openness and flexibility to appreciate ideas from anywhere is important.
They should have a robust understanding of
     the design process and its application.
Support new business initi",N/A,N/A,N/A
N/A,N/A,9617,https://campus.placements.iitb.ac.in/applicant/job/9617,fetched_jds\NA_NA_9617.txt,"Job Details
Nation with NaMo: The Graduate Impact Leadership Program (GILP) 2025
When you envision the start of your career in the analytics domain, what do you see? Long hours
spent coding models to optimize business operations or increasing bottomline for a company?
Presenting findings to stakeholders who may rely on your insights to drive business decisions?
Collaborating on analytics projects where your role is a piece of a larger puzzle? Analyzing
consumer behavior to refine marketing strat",N/A,N/A,N/A
N/A,N/A,9070,https://campus.placements.iitb.ac.in/applicant/job/9070,fetched_jds\NA_NA_9070.txt,"Job Details
Nation with NaMo: The Graduate Impact Leadership Program (GILP) 2025
When you picture yourself at the beginning of your career, what comes to your mind? A cubicle? A
9-to-5 job? Building Excel models to structure financial products? Hustling to launch a product in a
new city? Pitching your business idea to potential investors? Working as part of a larger software
team on a subset of a project? Researching legal positions and advising clients?
We are confident that most likely you wil",N/A,N/A,N/A
N/A,N/A,10296,https://campus.placements.iitb.ac.in/applicant/job/10296,fetched_jds\NA_NA_10296.txt,"Job Details
Join the GSK Future Leaders
Graduate Programme: Help us get ahead of disease together – Statistics – Future
Leaders Programme, India – 2025
Education required:
A Master’s (or higher) degree in
Statistics. Graduation by 07/2025
Language requirement:
Written and spoken fluency in
English
Other requirements:
This role is based in India, so it
is important you have eligibility to live and work in India
Expected Start date:
September 2025
Application deadline:
We will close this vacancy w",N/A,N/A,N/A
N/A,N/A,8979,https://campus.placements.iitb.ac.in/applicant/job/8979,fetched_jds\NA_NA_8979.txt,"Job Details
Several years of
experience in Software Development;
Experience in
Spring Boot or Spring Cloud framework;
Hands-on
experience with Amazon Web Services (AWS) such as RDS, S3, Lambda;
Experience in
REST web services or micro services implementation;
Strong in
writing and optimizing SQL queries;
Desirable to
have foundation in JavaScript frameworks and libraries (React preferable);
Experience
using git and Jenkins;
Good
communication skills;
Strong team
player.
Place of posting
Accomoda",N/A,N/A,N/A
N/A,N/A,8998,https://campus.placements.iitb.ac.in/applicant/job/8998,fetched_jds\NA_NA_8998.txt,"Job Details
Experience in developing AI
solutions using Azure AI services.
Proficiency in programming languages
such as Python, R, or C#.
Strong understanding of machine
learning algorithms and techniques.
Experience with Azure services
including Azure ML, Azure Cognitive Services, , and Azure Functions and other
Azure services .
Excellent problem-solving skills and
attention to detail.
Strong communication and
collaboration skills.
Worked on generative AI model
encompassing text, image, video. ",N/A,N/A,N/A
N/A,N/A,8985,https://campus.placements.iitb.ac.in/applicant/job/8985,fetched_jds\NA_NA_8985.txt,"Job Details
Strong
Experience in Reactjs;
Solid
foundation in JavaScript;
Experience in
REST web services or micro services implementation;
Good
understanding of css and design (Tailwind/ Material);
Desirable to
have good foundation in Java sor any other programming language;
Hands-on
experience with Amazon Web Services (AWS);
Experience
using git and Jenkins;
Good
communication skills;
Strong team
player.
Place of posting
Accomodation details
pune/WFH
None
Bond applicable
No",N/A,N/A,N/A
N/A,N/A,9085,https://campus.placements.iitb.ac.in/applicant/job/9085,fetched_jds\NA_NA_9085.txt,"Job Details
R
OLE
AND
R
ESPONSIBILITIES
You
will
perform
analyses,
build
models,
and
design/conduct
experiments
to
improve
road
safety
and
reduce
accidents.
You will
Design, develop and evaluate Generative
  AI / LLM / Foundational multi-modal models to understand driving risk, driver
  coaching and actionable insights.
Build
machine
learning
models
and
design
product
features
to
improve
scores,
compliance,
and
other
key metrics.
Develop,
deploy
and
improve
machine
learning
models
in
end-to-end
",N/A,N/A,N/A
N/A,N/A,9245,https://campus.placements.iitb.ac.in/applicant/job/9245,fetched_jds\NA_NA_9245.txt,"Job Details
Termgrid is building a new SaaS / Fintech category in the debt capital markets and we are seeking to add a Software Engineer to our team. This role is a super critical part of the company as our customers are executing high profile and time-sensitive transactions on our platform and our success depends on delivering a consistent and reliable platform.
It is a super exciting time for the company. We just hit major commercial adoption milestones, raised a financing round from top-tier ",N/A,N/A,N/A
N/A,N/A,9066,https://campus.placements.iitb.ac.in/applicant/job/9066,fetched_jds\NA_NA_9066.txt,"Job Details
B.E./M.E. - Mech/Mechatronics/ECE/EEE/Industrial engineering
 ∆ Internship experience in delivering successful process improvement/automation project, if experience in industry is not available
 ∆ 6 months to 1 year experience in process improvement or automation project in consulting domain is preferred
 ∆ Satisfactory written and verbal communication, presentation writing, and delivery skills are must
 ∆ Driven self-starter with good organizational skills who wishes to take initiat",N/A,N/A,N/A
N/A,N/A,10006,https://campus.placements.iitb.ac.in/applicant/job/10006,fetched_jds\NA_NA_10006.txt,"Job Details
Position
      is within the Digital & Signoff Group of the India Field
      Organization. As an Application Engineer you will be responsible to
      partner with customers in top semiconductor companies to build unique and
      innovative methodologies to implement cutting edge designs. This involves
      working closely with the customers to develop efficient methodologies,
      helping them leverage the latest tool capabilities and guiding them to
      achieve the targeted p",N/A,N/A,N/A
N/A,N/A,10004,https://campus.placements.iitb.ac.in/applicant/job/10004,fetched_jds\NA_NA_10004.txt,"Job Details
Job
Responsibilities
•
Help customers in
enhancing their productivity, debug complex issues and provide solutions in the
digital tools & flows.
•
Establish technical credibility and
rapport with the customer and R&D.
•
Ensure
high quality support to customers.
•
Ensuring high
impact knowledge content, tool adoption kits and other high-level documents to
increase the self-service for customers.
•
Produce
out-of-the-box solutions to customer problems using either tool capabilities or
s",N/A,N/A,N/A
N/A,N/A,9484,https://campus.placements.iitb.ac.in/applicant/job/9484,fetched_jds\NA_NA_9484.txt,"Job Details
Bachelor's/Master's degree in Electronics/Electrical Engineering. Specialization in VLSI/Micro-electronics is preferred.
Strong fundamentals on Analog, Analog Mixed Signal design techniques and circuit architecture
Exposure to Serdes, DDR, HBM technologies
Should have knowledge on all aspects of Mixed Signal IP design.
Hands-on experience on block,level circuit design.
Excellent communication and interpersonal skills, demonstrate teamwork and collaboration skills.
1+ years of Analog ",N/A,N/A,N/A
N/A,N/A,9481,https://campus.placements.iitb.ac.in/applicant/job/9481,fetched_jds\NA_NA_9481.txt,"Job Details
Responsibilities:
PPA Characterization and analysis of Tensilica process cores with latest standard cell libraries
•
Digital design implementation using Cadence EDA tools - Genus, Innovus, Tempus, Voltus and other backend tools
•
Work on development and automation of Tensilica EDA flow and Physical Design Methodology
Good written and verbal communication skills.
Self-motivated team player.
Place of posting
Accomodation details
Pune
Temporary
Bond applicable
No",N/A,N/A,N/A
N/A,N/A,10077,https://campus.placements.iitb.ac.in/applicant/job/10077,fetched_jds\NA_NA_10077.txt,"Job Details
Job Description
1.
Operations Engineer
Responsibilities:
·
Technical Overview
: Study & understand the fundamental mechanical and electrical
technical concepts of machinery being worked upon.
·
Supervising Jobs:
Provide supervision and technical specifications for inspection &
overhaul activities to ensure quality and compliance with standards.
·
Technical Documentation:
Develop and maintain Standard Operating Procedures (SOPs),
Detailed Work Procedures (DDPs), Standard Quality Proce",N/A,N/A,N/A
N/A,N/A,9798,https://campus.placements.iitb.ac.in/applicant/job/9798,fetched_jds\NA_NA_9798.txt,"Job Details
The AI &
Computational Sciences (AICS)
is the dedicated AI team at Novartis Biomedical Research (BR)
whose mission is to apply AI to accelerate discoveries of transformative
medicines for patients worldwide.
AICS is seeking a highly motivated junior
level AI engineers and researchers to help us in the transformation. At AICS,
you will take on a hands-on a role at the intersection of AI, computer science,
and biological and chemical sciences using extensive internal and external data
",N/A,N/A,N/A
N/A,N/A,9623,https://campus.placements.iitb.ac.in/applicant/job/9623,fetched_jds\NA_NA_9623.txt,"Job Details
Job
Description Summary
Rotational
Engineering Leadership program committed to growing GE's entry level, high
potential talent-people with a passion for technology, a drive for technical
excellence, professional skills and GE values-by accelerating their development
through intense technical training and a variety of business critical
assignments.
Job
Description
Roles and
Responsibilities:
The
GE
Aerospace Advanced Research Centre
Edison Program will prepare you for an
exciting care",N/A,N/A,N/A
N/A,N/A,9019,https://campus.placements.iitb.ac.in/applicant/job/9019,fetched_jds\NA_NA_9019.txt,"Job Details
Job Description :
- Evaluate shop floor/business flow condition at customer end.
- Develop strategy for improvement using best manufacturing practices.
- Verify result.
- Design sustenance mechanism.
Desire Candidate Profile :
- Should be master of all concepts of Lean Manufacturing
- Data analytic
- Good communication skills
- Should be able to convince customer
- Good follow up skills
- Client management
- Flexible to travel
- Production planning, Costing, Inventory management, ERP",N/A,N/A,N/A
N/A,N/A,9045,https://campus.placements.iitb.ac.in/applicant/job/9045,fetched_jds\NA_NA_9045.txt,"Job Details
Position : Lead Backend Developer
We are a gen AI talent marketplace that curates career opportunities for the top 5% of Indian diaspora talent and helps the most innovative companies in the world hire talent and build centers in India.
Who are our clients :
Tier 1 VC's
PE's
Global Companies in the US setting up ops in India
Investment Banks/HFT's
Here’s why you should apply:
If you love AI, algorithms and want to work across the intersection of talent and technology then this is the",N/A,N/A,N/A
N/A,N/A,9827,https://campus.placements.iitb.ac.in/applicant/job/9827,fetched_jds\NA_NA_9827.txt,"Job Details
We are seeking dynamic and motivated Embedded system design engineer to join our 
Software and hardware development team. In this role, you will collaborate with our foundation team to identify and pursue new areas of research, design the hardware solutions that 
finally make it to the market as the products of company. This role offers an excellent 
opportunity to gain hands-on experience in a fast-paced, high-growth startup environment.
Key responsibilities are -
1.
Designing the h",N/A,N/A,N/A
N/A,N/A,9828,https://campus.placements.iitb.ac.in/applicant/job/9828,fetched_jds\NA_NA_9828.txt,"Job Details
As a Structural and mechanical design engineer your responsibility will be to develop in-house 
hardware components like the tracker rails and other infrastructure surrounding the 
deployment of a large solar energy project. The main focus here is the efficiency and cost 
effectiveness, without compromising in the quality. Your workflow also comprises of 
simulation and prototype testing of the product. In this role, you will design and develop robust 
mechanical and structural compo",N/A,N/A,N/A
N/A,N/A,9830,https://campus.placements.iitb.ac.in/applicant/job/9830,fetched_jds\NA_NA_9830.txt,"Job Details
At Smarttrak AI, we are pioneering the integration of advanced software solutions, deep 
learning algorithms, and interactive game development to deliver state-of-the-art AI-driven 
applications for the energy and manufacturing industries. We are seeking a versatile and 
innovative Software, Deep Learning, and Game Development Engineer to join our dynamic 
team. In this multifaceted role, you will develop sophisticated software systems, implement 
cutting-edge deep learning models, a",N/A,N/A,N/A
N/A,N/A,9044,https://campus.placements.iitb.ac.in/applicant/job/9044,fetched_jds\NA_NA_9044.txt,"Job Details
[Responsibilities]
・
Research
and development (R&D) of detection and measurement systems for industrial robots or
industrial machinery.
・
Work
on the R&D of algorithms for image/point cloud measurement
systems used in rubber tired gantry cranes for container terminals, which
includes actual machine testing under the guidance of a mentor employee.
Throughout this experience, you will become proficient in our company's
R&D
processes and acquire skills in solving real-world
problems usi",N/A,N/A,N/A
N/A,N/A,9043,https://campus.placements.iitb.ac.in/applicant/job/9043,fetched_jds\NA_NA_9043.txt,"Job Details
[Responsibilities]
Sumitomo
Heavy Industries is leveraging its extensive experience in fabricating large
steel structures to automate the manufacturing, maintenance, and dismantling
processes throughout their lifecycle. These tasks often involve high-altitude
or confined-space work, and our automation efforts aim to enhance worker safety
while maintaining or improving productivity, even amidst labor shortages. By
applying robotics to the maintenance of critical infrastructure, such a",N/A,N/A,N/A
N/A,N/A,9041,https://campus.placements.iitb.ac.in/applicant/job/9041,fetched_jds\NA_NA_9041.txt,"Job Details
[Responsibilities]
-
Design and
create system software, device drivers, etc., and design and test them in the
development and continuous version upgrading of motion controller for SHI
product such as industrial machinery.
-  Develop
software for various equipment of the SHI Group. Cooperate in the development
of software for the respective models of the Plastic Injection Molding Machine,
Sumitomo Construction Machinery, and PTC Division, which are particularly
closely affiliated with",N/A,N/A,N/A
N/A,N/A,9191,https://campus.placements.iitb.ac.in/applicant/job/9191,fetched_jds\NA_NA_9191.txt,"Job Details
Key Responsibilities:
● Collaborate with seasoned engineers to design, develop, and enhance
software solutions that meet client requirements,gaining global exposure
and experience in product engineering.
● Participate actively in all phases of the software development lifecycle
(SDLC), including requirements gathering, design, implementation, testing,
and deployment,working on challenging engineering projects.
● Contribute to coding, debugging, and troubleshooting across various
soft",N/A,N/A,N/A
N/A,N/A,10114,https://campus.placements.iitb.ac.in/applicant/job/10114,fetched_jds\NA_NA_10114.txt,"Job Details
Job Requirements
1. Skilled and highly motivated Bioinformatician with experience in analysis and
processing of genomic datasets with both biological and software expertise.
2. Strong programming skills in either Python or R languages with preferably some
open source code available for review on platforms such as Github.
3. Experience in handling files and datasets from known genomic databases including
COSMIC, OncoKB to name a few is also required.
4. Responsible for running, optimi",N/A,N/A,N/A
N/A,N/A,10074,https://campus.placements.iitb.ac.in/applicant/job/10074,fetched_jds\NA_NA_10074.txt,"Job Details
W
e
ar
e
s
ee
k
in
g
a
De
v
Op
s
Enginee
r
t
o
joi
n
ou
r
iND
X
team
.
The individual will be responsible for processes related to application programming, automation,
an
d deployments.
This regular, full-time position will be office-based at our office in Powai.
Responsibilities
:
•     Good
knowledge of Linux/Unix OS.
•
Usin
g automation/configuration management tools using either Jenkins, Hudson, Travis CI, or an equivalent.
•
Creatin
g  and  managing  Kubernetes,  Mesosphere,  or",N/A,N/A,N/A
N/A,N/A,10073,https://campus.placements.iitb.ac.in/applicant/job/10073,fetched_jds\NA_NA_10073.txt,"Job Details
Job Description:
We are looking for 1-2 yrs experienced / Freshers for our AI Team who can develop cutting-edge AI/ML/DL algorithms dealing with multi-omics studies involving Imaging, Genomics, Transcriptome, and Clinical data to deal with generating AI-based support tools to assist Oncologists/Pathologists to derive useful findings towards diagnosis, prognosis, and treatment planning towards curbing Cancer disease.
•
Close interactions with data engineers, subject matter experts (SM",N/A,N/A,N/A
N/A,N/A,10072,https://campus.placements.iitb.ac.in/applicant/job/10072,fetched_jds\NA_NA_10072.txt,"Job Details
We are looking for a qualified Junior Full Stack developer to join our development team. You will
be responsible for building our web applications. You should be able to translate our company
and customer needs into functional and appealing interactive applications.
If you’re interested in creating a user-friendly environment by writing code and moving forward in
your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious
about new digital tec",N/A,N/A,N/A
N/A,N/A,9399,https://campus.placements.iitb.ac.in/applicant/job/9399,fetched_jds\NA_NA_9399.txt,"Job Details
Join the RISC-V Revolution!
We are seeking highly skilled Software Engineers to join our team and help us build Software Components for our RISC-V-based CPUs/Platforms. In these roles you will be involved in various aspects of CPU / Platform Software stack, from Bare metal, RTOS, Linux boot/kernel, reference libraries, tooling, simulators, FPGA based bring -up, performance benchmarks etc... You may also work directly with customers at all stages, including onboarding, support, and tr",N/A,N/A,N/A
N/A,N/A,9400,https://campus.placements.iitb.ac.in/applicant/job/9400,fetched_jds\NA_NA_9400.txt,"Job Details
Join the RISC-V Revolution!
We are seeking highly skilled Software Engineers to join our team and help us build Software Components for our RISC-V-based CPUs/Platforms. In these roles you will be involved in various aspects of CPU / Platform Software stack, from Bare metal, RTOS, Linux boot/kernel, reference libraries, tooling, simulators, FPGA based bring -up, performance benchmarks etc... You may also work directly with customers at all stages, including onboarding, support, and tr",N/A,N/A,N/A
N/A,N/A,9401,https://campus.placements.iitb.ac.in/applicant/job/9401,fetched_jds\NA_NA_9401.txt,"Job Details
We are seeking a Performance Architecture Engineer for Workload Analysis, Correlation, and Performance Modeling work.
This position requires a candidate with knowledge and interest in techniques and methodologies for workload analysis and characterization, performance modeling, and performance correlation between models and RTL implementations. The candidate will contribute to the MIPS high-performance designs providing learnings from detailed analysis of workloads running on MIPS RI",N/A,N/A,N/A
N/A,N/A,9402,https://campus.placements.iitb.ac.in/applicant/job/9402,fetched_jds\NA_NA_9402.txt,"Job Details
This position involves extensive hands-on experience with CPU verification using industry standard functional verification methodologies, formal verification and constrained random generators and reference model-based checkers. The candidate must be able to take critical decisions and completely own verification closure for a block or feature. This position involves cross functional interaction with CPU designers and architects and working across sites to ensure high quality CPU desi",N/A,N/A,N/A
N/A,N/A,9403,https://campus.placements.iitb.ac.in/applicant/job/9403,fetched_jds\NA_NA_9403.txt,"Job Details
Seeking  Micro-architect and RTL engineers to own and lead RTL development of one or more modules of a high-performance CPU core. Working knowledge of the pipeline stages of an in-order or out-of-order high performance CPU core is necessary. Candidate will be responsible for all aspects of the design including Performance, Power, and Area.
Minimum Qualifications
Bachelors/Masters in Electronics/Electrical/Computer Engineering experience
Through knowledge of microprocessor architectur",N/A,N/A,N/A
N/A,N/A,9404,https://campus.placements.iitb.ac.in/applicant/job/9404,fetched_jds\NA_NA_9404.txt,"Job Details
We are seeking a
Design Implementation Engineer
with experience to own the backend implementation of RISC-V cores and uncore blocks. The ideal candidate will be responsible for owning the Backend Convergence from synthesis to timing closure, and will work closely with RTL designers to ensure design closure.
Key Responsibilities:
Backend Implementation of RISC-V Cores and Uncore Blocks:
Implement the design through Synthesis, Place and Route, and Clock Tree Synthesis (CTS).
UPF-based ",N/A,N/A,N/A
N/A,N/A,9204,https://campus.placements.iitb.ac.in/applicant/job/9204,fetched_jds\NA_NA_9204.txt,"Job Details
The Power Apps Developer will be responsible
for designing, developing, and maintaining Power Apps solutions on the
Microsoft Power Platform. The role involves implementing data models using
Dataverse, managing security and access permissions, troubleshooting issues,
and staying updated on the latest Power Apps and Dataverse advancements. The
individual will collaborate closely with business stakeholders to translate
their requirements into technical solutions, ensuring efficiency an",N/A,N/A,N/A
N/A,N/A,9133,https://campus.placements.iitb.ac.in/applicant/job/9133,fetched_jds\NA_NA_9133.txt,"Job Details
Job Title
: Software Developer – C++ for High-Frequency Trading (HFT)
Location
: Gujarat - Vapi
Company
: Minix Holding
About Us
Minix Holding is a rapidly growing
Non-Banking Financial Company (NBFC)
with a global presence, focusing on developing advanced quantitative trading strategies. We are building a cutting-edge
quantitative research and trading firm
, leveraging technology to deliver high-frequency trading (HFT) solutions across global financial markets. We are looking for dy",N/A,N/A,N/A
N/A,N/A,10052,https://campus.placements.iitb.ac.in/applicant/job/10052,fetched_jds\NA_NA_10052.txt,"Job Details
Job Title
:
Quantitative Researcher for Trading
Location
:
Gujarat - Vapi
Company
:
Minix Holding
About Us
Minix Holding is a rapidly growing
Non-Banking
Financial Company (NBFC)
with a global presence, focusing on developing
advanced quantitative trading strategies. We are building a cutting-edge
quantitative
research and trading firm
, leveraging technology to deliver high-frequency
trading (HFT) /(MFT) solutions across global financial markets. We are looking for
dynamic and highl",N/A,N/A,N/A
N/A,N/A,9408,https://campus.placements.iitb.ac.in/applicant/job/9408,fetched_jds\NA_NA_9408.txt,"Job Details
Appice, a leading provider of mobile marketing automation platforms, is redefining the way banks and fintech companies engage with their customers. As a flagship product of Semusi, with over 12 years of experience in mobile and enterprise software, Appice offers advanced solutions for mobile acquisition, engagement, retention, and monetization. Our toolset includes in-app messaging, push notifications, email marketing, and A/B testing to drive business success through data-driven ins",N/A,N/A,N/A
N/A,N/A,9478,https://campus.placements.iitb.ac.in/applicant/job/9478,fetched_jds\NA_NA_9478.txt,"Job Details
Quant Analyst, Research, Developer
We are seeking exceptional experienced Quantitative Researchers to our Quant Team and start
trading.
Requirements:
● B Tech from a top school in Maths, Physics, Computer Science etc.
● Expertise in statistical techniques, experience conducting on large datasets
● Programming proficiency in either C/C++, Java, Python, R, Matlab etc.
● Ability to work independently or as a part of a team, and to lead a project from whiteboard to
code implementation
● ",N/A,N/A,N/A
N/A,N/A,9840,https://campus.placements.iitb.ac.in/applicant/job/9840,fetched_jds\NA_NA_9840.txt,"Job Details
Quant Analyst, Research, Developer
We are seeking exceptional experienced Quantitative Researchers to our Quant Team and start
trading.
Requirements:
● B Tech from a top school in Maths, Physics, Computer Science etc.
● Expertise in statistical techniques, experience conducting on large datasets
● Programming proficiency in either C/C++, Java, Python, R, Matlab etc.
● Ability to work independently or as a part of a team, and to lead a project from whiteboard to
code implementation
● ",N/A,N/A,N/A
N/A,N/A,8895,https://campus.placements.iitb.ac.in/applicant/job/8895,fetched_jds\NA_NA_8895.txt,"Job Details
To support our continued growth, we are looking for smart
and highly driven individuals with strong analytical skills and entrepreneurial
spirit to join our analyst team.
As a member of the analyst team, you will focus on either
the product management, marketing or sales operations team.
Working closely with Engineering, Sales and Marketing teams,
your role will involve:
Owning product, growth and sales operations projects within
a larger business initiative
Continuously assessing us",N/A,N/A,N/A
N/A,N/A,9139,https://campus.placements.iitb.ac.in/applicant/job/9139,fetched_jds\NA_NA_9139.txt,"Job Details
Without
prejudice to the duties of the employee as set out in this Letter and in
addition thereto, the employee shall be responsible for the following:
Participate in Campus to Corporate program,
     specifically designed to onboard Management trainees helping them
     understand business dynamics and operations and imbibe organization
     objectives.
Experience different departments over the course of the
     program to gain exposure to various aspects of our business, identify
",N/A,N/A,N/A
